Customer_ID;Age;Sex;Marital_Status;Education;Income;Customer_Rating;Persons_in_Household;Occupation;Groceries
2741;21;female;married;secondary; ;good;3;housemaid;frankfurter,sausage,whole milk,margarine,sauces,chocolate
2742;55;male;single;tertiary;2000;good;1;blue-collar;whole milk,frozen dessert,margarine,snack products
2743;71;female;single;secondary;22000;poor;1;retired;citrus fruit
2744;45;male;single;secondary;46000;fair;1;entrepreneur;frankfurter,pork,herbs,other vegetables,butter,rolls/buns
2745;76;female;married;secondary;40000;good;2;retired;frankfurter,sausage,other vegetables,whole milk,butter,curd,dessert,yogurt,brown bread,pastry,waffles,chocolate,dishes
2746;52;female;single;tertiary;32000;fair;1;housemaid;yogurt,beverages,bottled beer,dishes
2747;26;male;married;secondary;44000;good;3;blue-collar;whipped/sour cream,condensed milk,domestic eggs,flour,oil,sugar
2748;62;female;single;tertiary;24000;poor;1;housemaid;candy
2749;53;female;married;secondary;19000;poor;3;unemployed;frankfurter,rolls/buns
2750;80;female;married;tertiary;43000;very_good;3;retired;chicken,beef,pip fruit,berries,other vegetables,whole milk,whipped/sour cream,frozen fruits,frozen meals,domestic eggs,salty snack
2751;74;female;married;secondary;24000;poor;4;retired;sausage,rolls/buns
2752;60;female;single;tertiary;37000;excellent;2;unknown;brown bread
2753;65;male;married;secondary;43000;fair;3;retired;pip fruit,other vegetables,whole milk,whipped/sour cream,coffee
2754;55;male;single;tertiary;61000;poor;2;blue-collar;bottled water,long life bakery product
2755;52;male;single;primary;38000;good;2;self-employed;chicken,UHT-milk,frozen vegetables,ice cream,pickled vegetables,bottled beer,newspapers,shopping bags
2756;60;male;married;secondary;35000;good;6;management;sausage,tropical fruit,other vegetables,butter,sliced cheese,domestic eggs,rolls/buns,brown bread,napkins
2757;52;male;married;tertiary;43000;very_good;3;blue-collar;chicken,pork,butter,candles
2758;26;male;single;primary;8000;poor;1;self-employed;pork,yogurt,beverages,frozen vegetables,frozen meals,rolls/buns,potato products,bottled beer,chocolate marshmallow,kitchen towels
2759;78;male;married;tertiary;18000;fair;3;retired;ham,rolls/buns,soda,shopping bags
2760;29;female;married;primary;37000;fair;3;housemaid;citrus fruit,root vegetables,domestic eggs,margarine,dishes
2761;78;female;divorced;secondary;33000;poor;2;retired;rolls/buns,pastry,pasta,soda,fruit/vegetable juice,specialty chocolate
2762;37;male;divorced;primary;11000;very_good;2;management;tropical fruit,nuts/prunes,whole milk,whipped/sour cream,waffles,newspapers
2763; ;female;married;primary;37000;excellent;3;housemaid;other vegetables,whole milk,whipped/sour cream,condensed milk,rolls/buns,shopping bags
2764;42;female;married;primary;21000;good;2;blue-collar;other vegetables,white bread,newspapers
2765;61;female;married;primary;31000;fair;3;management;photo/film
2766;23;female;married;tertiary;30000;good;2;housemaid;pork,tropical fruit,root vegetables,whipped/sour cream,UHT-milk,frozen vegetables,roll products,oil,bottled water,candy
2767;84;female;married;secondary;18000;fair;2;retired;pastry,sugar,mustard,chewing gum,shopping bags
2768;84;male;divorced;secondary;17000;poor;1;retired;frankfurter
2769;31;female;married;tertiary;14000;excellent;2;blue-collar;rolls/buns,soda
2770;21;female;single;secondary;30000;good;1;blue-collar;berries,cookware,flower (seeds)
2771;60;female;married;primary;27000;good;2;blue-collar;photo/film,shopping bags
2772; ;male;married;tertiary;34000;fair;2;management;photo/film
2773;30;male;single;primary;36000;good;2;blue-collar;whole milk,butter,curd,frozen vegetables,bottled water,bottled beer,detergent,potted plants,shopping bags
2774;25;male;single;primary;30000;good;1;self-employed;waffles
2775;52;female;married;tertiary; ;fair;4;housemaid;sausage,sliced cheese,cream cheese,candy,shopping bags
2776;37;male;married;tertiary;30000;good;3;blue-collar;hamburger meat,other vegetables,margarine,sugar,baking powder,sweet spreads,fruit/vegetable juice,chewing gum,specialty bar
2777;29;male;married;primary;26000;very_good;3;blue-collar;canned beer
2778;44;female;married;primary;24000;very_good;2;housemaid;other vegetables,specialty cheese
2779;46;male;single;secondary;16000;fair;1;unemployed;chicken,whole milk,frozen vegetables,brown bread,sugar,dog food
2780;54;male;married;secondary;39000;very_good;3;blue-collar;ice cream,chewing gum
2781;35;male;single;tertiary;34000;excellent;1;blue-collar;pork,tropical fruit,root vegetables,herbs,whole milk,butter,domestic eggs,rolls/buns,baking powder,bottled water,rum,salty snack,chocolate,hygiene articles
2782;81;female;married;primary;27000;good;3;retired;citrus fruit,pip fruit,other vegetables,whole milk,butter,yogurt,salt
2783;68;male;married;tertiary;36000;fair;2;retired;frozen meals,pastry,pasta
2784;61;female;married;secondary;30000;excellent;2;entrepreneur;ham,meat,chicken,tropical fruit,berries,soft cheese,specialty cheese,long life bakery product,flower (seeds)
2785;69;female;single;secondary;33000;good;1;retired;hamburger meat,hard cheese,pasta,canned vegetables
2786;43;male;single;primary;17000;poor;1;blue-collar;soda,misc. beverages,sparkling wine,chewing gum,specialty chocolate,shopping bags
2787;74;female;married;secondary; ;fair;3;retired;frankfurter,root vegetables
2788;64;male;married;primary;22000;poor;2;entrepreneur;canned beer
2789;24;female;married;tertiary;26000;fair;2;unemployed;frozen meals,soda,shopping bags
2790;52;male;married;tertiary;31000;very_good;4;blue-collar;whole milk
2791;51;female;married;tertiary;29000;fair;4;unknown;misc. beverages
2792;25;male;married;secondary;29000;fair;4;entrepreneur;canned beer
2793;51;male;married;secondary;27000;very_good;5;entrepreneur;root vegetables
2794;55;female;married;primary;22000;poor;5;self-employed;sausage,onions
2795;68;female;married;secondary;39000;good;4;retired;canned beer,male cosmetics
2796;61;male;married;tertiary;25000;fair;4;blue-collar;tropical fruit,onions,spread cheese,coffee,canned beer,liquor (appetizer),red/blush wine,dental care,light bulbs,newspapers
2797;38;female;divorced;secondary;34000;fair;1;housemaid;pastry,soda
2798;77;female;married;tertiary;25000;fair;3;retired;sausage,ham,dessert
2799;49;male;married;primary;11000;poor;3;blue-collar;canned beer
2800;71;female;single;primary;31000;excellent;1;retired;soda
2801;33;male;married;secondary;37000;excellent;3;unemployed;canned beer,newspapers
2802;74;male;single;secondary;28000;good;1;retired;cat food,waffles
2803;79;female;divorced;tertiary;48000;good;1;retired;sausage,meat,pork,root vegetables,other vegetables,sliced cheese,margarine,cat food,coffee,dental care
2804;64;female;single;secondary;44000;very_good;1;self-employed;bottled water,soda
2805;28;female;married;secondary;46000;fair;3;unemployed;soda,chocolate
2806;72;female;married;secondary;46000;good;2;retired;rolls/buns
2807;71;male;married;tertiary;22000;good;4;retired;pork
2808;33;male;married;secondary;31000;fair;2;entrepreneur;frozen meals
2809;59;female;single;secondary;23000;good;2;entrepreneur;soda
2810;75;female;single;primary;28000;fair;2;retired;pastry,soda
2811; ;female;divorced;secondary;29000;fair;1;housemaid;shopping bags
2812;31;male;married;tertiary;30000;good;3;blue-collar;brown bread,bottled water
2813;63;male;married;secondary;29000;fair;3;entrepreneur;yogurt
2814;62;female;married;secondary;18000;very_good;3;entrepreneur;bottled beer
2815;61;female;married;secondary; ;excellent;3;unemployed;pip fruit,whole milk,rolls/buns,pickled vegetables,waffles
2816;65;male;single;secondary;19000;very_good;1;retired;hamburger meat,other vegetables,frozen vegetables,frozen meals,cat food,fruit/vegetable juice
2817;47;male;married;primary;22000;good;2;management;long life bakery product,potted plants
2818;58;female;divorced;tertiary; ;fair;2;housemaid;ham,whipped/sour cream,beverages,domestic eggs,fruit/vegetable juice
2819;83;male;single;primary;45000;good;1;retired;butter,napkins
2820;78;male;single;primary;47000;very_good;1;retired;whole milk,seasonal products,shopping bags
2821;61;female;divorced;secondary;23000;poor;1;housemaid;dessert
2822;80;male;married;secondary;30000;poor;4;retired;photo/film
2823;83;male;married;tertiary; ;good;3;retired;bags
2824;45;female;divorced;tertiary;20000;good;1;entrepreneur;rolls/buns,brown bread
2825;64;female;married;tertiary;34000;fair;3;management;brown bread,bottled water,soda,fruit/vegetable juice,bottled beer,newspapers,photo/film
2826;74;female;married;secondary;30000;excellent;4;retired;beef,root vegetables,other vegetables,margarine,salty snack,waffles,specialty chocolate,kitchen towels,newspapers
2827;41;male;married;secondary;25000;good;3;management;dessert,soft cheese,rolls/buns
2828;65;male;married;tertiary;27000;fair;2;retired;misc. beverages
2829;82;male;married;primary;38000;very_good;4;retired;sugar
2830;62;female;married;tertiary;18000;good;3;entrepreneur;sausage,rolls/buns,soda,chocolate
2831;50;female;married;tertiary;22000;good;3;blue-collar;whole milk,canned fish,newspapers
2832;47;female;married;primary;36000;very_good;4;services;sausage,finished products,beverages,domestic eggs,pastry,salty snack
2833;86;female;divorced;primary;45000;good;1;retired;canned beer
2834;62;female;single;secondary;37000;excellent;2;entrepreneur;citrus fruit,tropical fruit,frozen meals,frozen dessert,rolls/buns,misc. beverages
2835;71;female;married;secondary;32000;good;3;retired;sausage,bottled beer,liquor,red/blush wine
2836;62;female;single;tertiary;30000;fair;1;unemployed;whole milk,newspapers
2837;64;male;married;tertiary;27000;fair;3;blue-collar;pip fruit,whole milk,pastry,waffles,cake bar,specialty bar,shopping bags
2838;77;male;single;primary;46000;fair;1;retired;frankfurter,bottled beer
2839;28;female;married;tertiary;23000;very_good;2;housemaid;citrus fruit,whole milk
2840;52;male;married;primary;36000;fair;3;unemployed;misc. beverages
2841;40;male;married;primary;32000;good;2;blue-collar;frankfurter,beef,brown bread,margarine,soda,candy
2842;48;female;single;tertiary;49000;poor;1;blue-collar;chocolate,napkins
2843;69;male;married;secondary;50000;good;4;retired;ham,tropical fruit,pip fruit,grapes,berries,other vegetables,curd,dessert,yogurt,rolls/buns,margarine,honey,specialty chocolate,detergent,napkins,cling film/bags
2844;72;female;divorced;primary;30000;poor;1;retired;frankfurter,brown bread,bottled beer
2845;76;male;married;tertiary;34000;excellent;3;retired;brown bread
2846; ;male;married;tertiary;24000;good;3;entrepreneur;rolls/buns,white bread,waffles
2847;83;male;single;secondary;43000;excellent;1;retired;pip fruit,zwieback,salty snack,cake bar,specialty bar
2848;67;male;married;primary;23000;poor;2;retired;sausage,root vegetables,whole milk,rolls/buns,brown bread,margarine,soda,long life bakery product,cake bar
2849;77;female;married;secondary;30000;fair;3;retired;root vegetables,whole milk,rolls/buns
2850;21;female;married;primary;39000;good;3;housemaid;pork,brown bread,salt,liquor,shopping bags
2851;37;male;divorced;secondary;29000;fair;1;self-employed;whole milk,yogurt,rolls/buns,waffles,specialty bar
2852;43;male;single;secondary;34000;excellent;1;unemployed;beverages
2853;43;female;married;primary;29000;fair;3;housemaid;tropical fruit,domestic eggs,newspapers
2854;66;female;married;tertiary;28000;very_good;2;retired;specialty chocolate
2855;34;female;married;primary;30000;good;2;unemployed;pastry
2856;59;female;married;secondary;27000;poor;2;blue-collar;cat food
2857;51;female;married;primary;33000;poor;3;unemployed;chicken,citrus fruit,root vegetables,other vegetables,beverages,ice cream,rice,Instant food products,sweet spreads,canned fish,soda,fruit/vegetable juice,red/blush wine,newspapers,shopping bags
2858;80;male;married;tertiary;42000;very_good;4;retired;bottled beer,liquor,red/blush wine
2859; ;male;married;secondary;23000;good;5;unemployed;whipped/sour cream,candy
2860;60;female;divorced;tertiary;51000;fair;1;housemaid;long life bakery product
2861;23;female;married;tertiary;28000;very_good;3;housemaid;beef,root vegetables,white wine,shopping bags
2862;45;female;single;secondary;39000;good;1;blue-collar;salty snack
2863;31;female;married;secondary;28000;poor;2;entrepreneur;other vegetables,soda,specialty bar
2864;23;male;single;tertiary;24000;fair;2;blue-collar;meat,citrus fruit,root vegetables,whole milk,dessert,yogurt,waffles,detergent
2865;54;female;married;primary;36000;excellent;3;entrepreneur;fish,rolls/buns,potted plants
2866;71;female;married;tertiary;45000;good;3;retired;whole milk,sliced cheese,long life bakery product,candy,hair spray
2867; ;male;divorced;primary;29000;very_good;1;unemployed;detergent
2868;66;male;married;primary;24000;very_good;3;retired;hamburger meat,photo/film
2869;47;male;married;secondary;37000;good;3;self-employed;whole milk,dessert,yogurt,sliced cheese,rolls/buns,soda,seasonal products
2870;73;female;married;secondary;48000;poor;2;retired;beef
2871;84;male;married;tertiary;33000;very_good;4;retired;frozen meals,bottled beer
2872;43;male;married;tertiary;30000;excellent;3;blue-collar;pip fruit,yogurt
2873;22;male;divorced;tertiary;27000;fair;1;entrepreneur;yogurt,frozen vegetables,decalcifier
2874;30;female;married;primary;30000;good;5;entrepreneur;rolls/buns
2875;56;female;single;tertiary;9000;excellent;1;blue-collar;whole milk,frozen meals,pasta,candy
2876;85;male;married;secondary;39000;good;3;retired;ham,frozen meals,rolls/buns,canned fish,coffee,instant coffee
2877;31;female;married;primary;39000;very_good;2;entrepreneur;frozen meals
2878;85;male;divorced;primary;40000;fair;2;retired;ice cream,canned fruit,canned beer,shopping bags
2879;34;female;married;primary;21000;poor;2;entrepreneur;pork,frozen potato products,rolls/buns,margarine,coffee,female sanitary products
2880; ;male;married;tertiary;22000;poor;3;entrepreneur;chewing gum
2881;33;female;divorced;secondary;25000;very_good;1;management;tropical fruit,root vegetables,other vegetables,butter,dessert,sliced cheese,frozen vegetables,ice cream,frozen dessert,rolls/buns,Instant food products,baking powder,canned fish,fruit/vegetable juice,newspapers,shopping bags
2882;22;male;single;secondary;25000;good;1;self-employed;whole milk,pastry,sugar,soda,hygiene articles
2883;36;male;divorced;secondary;42000;good;1;entrepreneur;whole milk,cereals
2884; ;female;married;primary;21000;good;3;housemaid;bottled water,soda
2885;82;male;married;secondary;49000;good;3;retired;sausage,whole milk,rolls/buns
2886;41;female;single;primary;24000;good;1;housemaid;whole milk,napkins
2887;40;female;married;tertiary;30000;good;4;entrepreneur;whole milk
2888;61;male;married;tertiary;23000;good;4;unknown;whole milk,specialty bar
2889;31;male;married;tertiary;34000;good;4;management;pork,tropical fruit,white bread,soda,bottled beer
